ratio_absorb,PSII_content_per_leaf,PSII_antenna_size,P700_red_initial,QA_content_initial,idx
0.63333333,1.61,0.63333333,5.6,2.3,6265
0.63333333,1.61,0.63333333,6.7,2.3,6266
0.63333333,1.61,0.63333333,7.8,2.3,6267
0.63333333,1.61,0.63333333,8.9,2.3,6268
0.63333333,1.61,0.63333333,10.0,2.3,6269
0.63333333,1.61,0.72222222,0.1,2.3,6270
0.63333333,1.61,0.72222222,1.2,2.3,6271
0.63333333,1.61,0.72222222,2.3,2.3,6272
0.63333333,1.61,0.72222222,3.4,2.3,6273
0.63333333,1.61,0.72222222,4.5,2.3,6274
0.63333333,1.61,0.72222222,5.6,2.3,6275
0.63333333,1.61,0.72222222,6.7,2.3,6276
0.63333333,1.61,0.72222222,7.8,2.3,6277
0.63333333,1.61,0.72222222,8.9,2.3,6278
0.63333333,1.61,0.72222222,10.0,2.3,6279
0.63333333,1.61,0.81111111,0.1,2.3,6280
0.63333333,1.61,0.81111111,1.2,2.3,6281
0.63333333,1.61,0.81111111,2.3,2.3,6282
0.63333333,1.61,0.81111111,3.4,2.3,6283
0.63333333,1.61,0.81111111,4.5,2.3,6284
0.63333333,1.61,0.81111111,5.6,2.3,6285
0.63333333,1.61,0.81111111,6.7,2.3,6286
0.63333333,1.61,0.81111111,7.8,2.3,6287
0.63333333,1.61,0.81111111,8.9,2.3,6288
0.63333333,1.61,0.81111111,10.0,2.3,6289
0.63333333,1.61,0.9,0.1,2.3,6290
0.63333333,1.61,0.9,1.2,2.3,6291
0.63333333,1.61,0.9,2.3,2.3,6292
0.63333333,1.61,0.9,3.4,2.3,6293
0.63333333,1.61,0.9,4.5,2.3,6294
0.63333333,1.61,0.9,5.6,2.3,6295
0.63333333,1.61,0.9,6.7,2.3,6296
0.63333333,1.61,0.9,7.8,2.3,6297
0.63333333,1.61,0.9,8.9,2.3,6298
0.63333333,1.61,0.9,10.0,2.3,6299
0.63333333,2.38,0.1,0.1,3.4,6300
0.63333333,2.38,0.1,1.2,3.4,6301
0.63333333,2.38,0.1,2.3,3.4,6302
0.63333333,2.38,0.1,3.4,3.4,6303
0.63333333,2.38,0.1,4.5,3.4,6304
0.63333333,2.38,0.1,5.6,3.4,6305
0.63333333,2.38,0.1,6.7,3.4,6306
0.63333333,2.38,0.1,7.8,3.4,6307
0.63333333,2.38,0.1,8.9,3.4,6308
0.63333333,2.38,0.1,10.0,3.4,6309
0.63333333,2.38,0.18888889,0.1,3.4,6310
0.63333333,2.38,0.18888889,1.2,3.4,6311
0.63333333,2.38,0.18888889,2.3,3.4,6312
0.63333333,2.38,0.18888889,3.4,3.4,6313
0.63333333,2.38,0.18888889,4.5,3.4,6314
0.63333333,2.38,0.18888889,5.6,3.4,6315
0.63333333,2.38,0.18888889,6.7,3.4,6316
0.63333333,2.38,0.18888889,7.8,3.4,6317
0.63333333,2.38,0.18888889,8.9,3.4,6318
0.63333333,2.38,0.18888889,10.0,3.4,6319
0.63333333,2.38,0.27777778,0.1,3.4,6320
0.63333333,2.38,0.27777778,1.2,3.4,6321
0.63333333,2.38,0.27777778,2.3,3.4,6322
0.63333333,2.38,0.27777778,3.4,3.4,6323
0.63333333,2.38,0.27777778,4.5,3.4,6324
0.63333333,2.38,0.27777778,5.6,3.4,6325
0.63333333,2.38,0.27777778,6.7,3.4,6326
0.63333333,2.38,0.27777778,7.8,3.4,6327
0.63333333,2.38,0.27777778,8.9,3.4,6328
0.63333333,2.38,0.27777778,10.0,3.4,6329
0.63333333,2.38,0.36666667,0.1,3.4,6330
0.63333333,2.38,0.36666667,1.2,3.4,6331
0.63333333,2.38,0.36666667,2.3,3.4,6332
0.63333333,2.38,0.36666667,3.4,3.4,6333
0.63333333,2.38,0.36666667,4.5,3.4,6334
0.63333333,2.38,0.36666667,5.6,3.4,6335
0.63333333,2.38,0.36666667,6.7,3.4,6336
0.63333333,2.38,0.36666667,7.8,3.4,6337
0.63333333,2.38,0.36666667,8.9,3.4,6338
0.63333333,2.38,0.36666667,10.0,3.4,6339
0.63333333,2.38,0.45555556,0.1,3.4,6340
0.63333333,2.38,0.45555556,1.2,3.4,6341
0.63333333,2.38,0.45555556,2.3,3.4,6342
0.63333333,2.38,0.45555556,3.4,3.4,6343
0.63333333,2.38,0.45555556,4.5,3.4,6344
0.63333333,2.38,0.45555556,5.6,3.4,6345
0.63333333,2.38,0.45555556,6.7,3.4,6346
0.63333333,2.38,0.45555556,7.8,3.4,6347
0.63333333,2.38,0.45555556,8.9,3.4,6348
0.63333333,2.38,0.45555556,10.0,3.4,6349
0.63333333,2.38,0.54444444,0.1,3.4,6350
0.63333333,2.38,0.54444444,1.2,3.4,6351
0.63333333,2.38,0.54444444,2.3,3.4,6352
0.63333333,2.38,0.54444444,3.4,3.4,6353
0.63333333,2.38,0.54444444,4.5,3.4,6354
0.63333333,2.38,0.54444444,5.6,3.4,6355
0.63333333,2.38,0.54444444,6.7,3.4,6356
0.63333333,2.38,0.54444444,7.8,3.4,6357
0.63333333,2.38,0.54444444,8.9,3.4,6358
0.63333333,2.38,0.54444444,10.0,3.4,6359
0.63333333,2.38,0.63333333,0.1,3.4,6360
0.63333333,2.38,0.63333333,1.2,3.4,6361
0.63333333,2.38,0.63333333,2.3,3.4,6362
0.63333333,2.38,0.63333333,3.4,3.4,6363
0.63333333,2.38,0.63333333,4.5,3.4,6364
0.63333333,2.38,0.63333333,5.6,3.4,6365
0.63333333,2.38,0.63333333,6.7,3.4,6366
0.63333333,2.38,0.63333333,7.8,3.4,6367
0.63333333,2.38,0.63333333,8.9,3.4,6368
0.63333333,2.38,0.63333333,10.0,3.4,6369
0.63333333,2.38,0.72222222,0.1,3.4,6370
0.63333333,2.38,0.72222222,1.2,3.4,6371
0.63333333,2.38,0.72222222,2.3,3.4,6372
0.63333333,2.38,0.72222222,3.4,3.4,6373
0.63333333,2.38,0.72222222,4.5,3.4,6374
0.63333333,2.38,0.72222222,5.6,3.4,6375
0.63333333,2.38,0.72222222,6.7,3.4,6376
0.63333333,2.38,0.72222222,7.8,3.4,6377
0.63333333,2.38,0.72222222,8.9,3.4,6378
0.63333333,2.38,0.72222222,10.0,3.4,6379
0.63333333,2.38,0.81111111,0.1,3.4,6380
0.63333333,2.38,0.81111111,1.2,3.4,6381
0.63333333,2.38,0.81111111,2.3,3.4,6382
0.63333333,2.38,0.81111111,3.4,3.4,6383
0.63333333,2.38,0.81111111,4.5,3.4,6384
0.63333333,2.38,0.81111111,5.6,3.4,6385
0.63333333,2.38,0.81111111,6.7,3.4,6386
0.63333333,2.38,0.81111111,7.8,3.4,6387
0.63333333,2.38,0.81111111,8.9,3.4,6388
0.63333333,2.38,0.81111111,10.0,3.4,6389
0.63333333,2.38,0.9,0.1,3.4,6390
0.63333333,2.38,0.9,1.2,3.4,6391
0.63333333,2.38,0.9,2.3,3.4,6392
0.63333333,2.38,0.9,3.4,3.4,6393
0.63333333,2.38,0.9,4.5,3.4,6394
0.63333333,2.38,0.9,5.6,3.4,6395
0.63333333,2.38,0.9,6.7,3.4,6396
0.63333333,2.38,0.9,7.8,3.4,6397
0.63333333,2.38,0.9,8.9,3.4,6398
0.63333333,2.38,0.9,10.0,3.4,6399
0.63333333,3.15,0.1,0.1,4.5,6400
0.63333333,3.15,0.1,1.2,4.5,6401
0.63333333,3.15,0.1,2.3,4.5,6402
0.63333333,3.15,0.1,3.4,4.5,6403
0.63333333,3.15,0.1,4.5,4.5,6404
0.63333333,3.15,0.1,5.6,4.5,6405
0.63333333,3.15,0.1,6.7,4.5,6406
0.63333333,3.15,0.1,7.8,4.5,6407
0.63333333,3.15,0.1,8.9,4.5,6408
0.63333333,3.15,0.1,10.0,4.5,6409
0.63333333,3.15,0.18888889,0.1,4.5,6410
0.63333333,3.15,0.18888889,1.2,4.5,6411
0.63333333,3.15,0.18888889,2.3,4.5,6412
0.63333333,3.15,0.18888889,3.4,4.5,6413
0.63333333,3.15,0.18888889,4.5,4.5,6414
0.63333333,3.15,0.18888889,5.6,4.5,6415
0.63333333,3.15,0.18888889,6.7,4.5,6416
0.63333333,3.15,0.18888889,7.8,4.5,6417
0.63333333,3.15,0.18888889,8.9,4.5,6418
0.63333333,3.15,0.18888889,10.0,4.5,6419
0.63333333,3.15,0.27777778,0.1,4.5,6420
0.63333333,3.15,0.27777778,1.2,4.5,6421
0.63333333,3.15,0.27777778,2.3,4.5,6422
0.63333333,3.15,0.27777778,3.4,4.5,6423
0.63333333,3.15,0.27777778,4.5,4.5,6424
0.63333333,3.15,0.27777778,5.6,4.5,6425
0.63333333,3.15,0.27777778,6.7,4.5,6426
0.63333333,3.15,0.27777778,7.8,4.5,6427
0.63333333,3.15,0.27777778,8.9,4.5,6428
0.63333333,3.15,0.27777778,10.0,4.5,6429
0.63333333,3.15,0.36666667,0.1,4.5,6430
0.63333333,3.15,0.36666667,1.2,4.5,6431
0.63333333,3.15,0.36666667,2.3,4.5,6432
0.63333333,3.15,0.36666667,3.4,4.5,6433
0.63333333,3.15,0.36666667,4.5,4.5,6434
0.63333333,3.15,0.36666667,5.6,4.5,6435
0.63333333,3.15,0.36666667,6.7,4.5,6436
0.63333333,3.15,0.36666667,7.8,4.5,6437
0.63333333,3.15,0.36666667,8.9,4.5,6438
0.63333333,3.15,0.36666667,10.0,4.5,6439
0.63333333,3.15,0.45555556,0.1,4.5,6440
0.63333333,3.15,0.45555556,1.2,4.5,6441
0.63333333,3.15,0.45555556,2.3,4.5,6442
0.63333333,3.15,0.45555556,3.4,4.5,6443
0.63333333,3.15,0.45555556,4.5,4.5,6444
0.63333333,3.15,0.45555556,5.6,4.5,6445
0.63333333,3.15,0.45555556,6.7,4.5,6446
0.63333333,3.15,0.45555556,7.8,4.5,6447
0.63333333,3.15,0.45555556,8.9,4.5,6448
0.63333333,3.15,0.45555556,10.0,4.5,6449
0.63333333,3.15,0.54444444,0.1,4.5,6450
0.63333333,3.15,0.54444444,1.2,4.5,6451
0.63333333,3.15,0.54444444,2.3,4.5,6452
0.63333333,3.15,0.54444444,3.4,4.5,6453
0.63333333,3.15,0.54444444,4.5,4.5,6454
0.63333333,3.15,0.54444444,5.6,4.5,6455
0.63333333,3.15,0.54444444,6.7,4.5,6456
0.63333333,3.15,0.54444444,7.8,4.5,6457
0.63333333,3.15,0.54444444,8.9,4.5,6458
0.63333333,3.15,0.54444444,10.0,4.5,6459
0.63333333,3.15,0.63333333,0.1,4.5,6460
0.63333333,3.15,0.63333333,1.2,4.5,6461
0.63333333,3.15,0.63333333,2.3,4.5,6462
0.63333333,3.15,0.63333333,3.4,4.5,6463
0.63333333,3.15,0.63333333,4.5,4.5,6464
0.63333333,3.15,0.63333333,5.6,4.5,6465
0.63333333,3.15,0.63333333,6.7,4.5,6466
0.63333333,3.15,0.63333333,7.8,4.5,6467
0.63333333,3.15,0.63333333,8.9,4.5,6468
0.63333333,3.15,0.63333333,10.0,4.5,6469
0.63333333,3.15,0.72222222,0.1,4.5,6470
0.63333333,3.15,0.72222222,1.2,4.5,6471
0.63333333,3.15,0.72222222,2.3,4.5,6472
0.63333333,3.15,0.72222222,3.4,4.5,6473
0.63333333,3.15,0.72222222,4.5,4.5,6474
0.63333333,3.15,0.72222222,5.6,4.5,6475
0.63333333,3.15,0.72222222,6.7,4.5,6476
0.63333333,3.15,0.72222222,7.8,4.5,6477
0.63333333,3.15,0.72222222,8.9,4.5,6478
0.63333333,3.15,0.72222222,10.0,4.5,6479
0.63333333,3.15,0.81111111,0.1,4.5,6480
0.63333333,3.15,0.81111111,1.2,4.5,6481
0.63333333,3.15,0.81111111,2.3,4.5,6482
0.63333333,3.15,0.81111111,3.4,4.5,6483
0.63333333,3.15,0.81111111,4.5,4.5,6484
0.63333333,3.15,0.81111111,5.6,4.5,6485
0.63333333,3.15,0.81111111,6.7,4.5,6486
0.63333333,3.15,0.81111111,7.8,4.5,6487
0.63333333,3.15,0.81111111,8.9,4.5,6488
0.63333333,3.15,0.81111111,10.0,4.5,6489
0.63333333,3.15,0.9,0.1,4.5,6490
0.63333333,3.15,0.9,1.2,4.5,6491
0.63333333,3.15,0.9,2.3,4.5,6492
0.63333333,3.15,0.9,3.4,4.5,6493
0.63333333,3.15,0.9,4.5,4.5,6494
0.63333333,3.15,0.9,5.6,4.5,6495
0.63333333,3.15,0.9,6.7,4.5,6496
0.63333333,3.15,0.9,7.8,4.5,6497
0.63333333,3.15,0.9,8.9,4.5,6498
0.63333333,3.15,0.9,10.0,4.5,6499
0.63333333,3.92,0.1,0.1,5.6,6500
0.63333333,3.92,0.1,1.2,5.6,6501
0.63333333,3.92,0.1,2.3,5.6,6502
0.63333333,3.92,0.1,3.4,5.6,6503
0.63333333,3.92,0.1,4.5,5.6,6504
0.63333333,3.92,0.1,5.6,5.6,6505
0.63333333,3.92,0.1,6.7,5.6,6506
0.63333333,3.92,0.1,7.8,5.6,6507
0.63333333,3.92,0.1,8.9,5.6,6508
0.63333333,3.92,0.1,10.0,5.6,6509
0.63333333,3.92,0.18888889,0.1,5.6,6510
0.63333333,3.92,0.18888889,1.2,5.6,6511
0.63333333,3.92,0.18888889,2.3,5.6,6512
0.63333333,3.92,0.18888889,3.4,5.6,6513
0.63333333,3.92,0.18888889,4.5,5.6,6514
0.63333333,3.92,0.18888889,5.6,5.6,6515
0.63333333,3.92,0.18888889,6.7,5.6,6516
0.63333333,3.92,0.18888889,7.8,5.6,6517
0.63333333,3.92,0.18888889,8.9,5.6,6518
0.63333333,3.92,0.18888889,10.0,5.6,6519
0.63333333,3.92,0.27777778,0.1,5.6,6520
0.63333333,3.92,0.27777778,1.2,5.6,6521
0.63333333,3.92,0.27777778,2.3,5.6,6522
0.63333333,3.92,0.27777778,3.4,5.6,6523
0.63333333,3.92,0.27777778,4.5,5.6,6524
0.63333333,3.92,0.27777778,5.6,5.6,6525
0.63333333,3.92,0.27777778,6.7,5.6,6526
0.63333333,3.92,0.27777778,7.8,5.6,6527
0.63333333,3.92,0.27777778,8.9,5.6,6528
0.63333333,3.92,0.27777778,10.0,5.6,6529
0.63333333,3.92,0.36666667,0.1,5.6,6530
0.63333333,3.92,0.36666667,1.2,5.6,6531
0.63333333,3.92,0.36666667,2.3,5.6,6532
0.63333333,3.92,0.36666667,3.4,5.6,6533
0.63333333,3.92,0.36666667,4.5,5.6,6534
0.63333333,3.92,0.36666667,5.6,5.6,6535
0.63333333,3.92,0.36666667,6.7,5.6,6536
0.63333333,3.92,0.36666667,7.8,5.6,6537
0.63333333,3.92,0.36666667,8.9,5.6,6538
0.63333333,3.92,0.36666667,10.0,5.6,6539
0.63333333,3.92,0.45555556,0.1,5.6,6540
0.63333333,3.92,0.45555556,1.2,5.6,6541
0.63333333,3.92,0.45555556,2.3,5.6,6542
0.63333333,3.92,0.45555556,3.4,5.6,6543
0.63333333,3.92,0.45555556,4.5,5.6,6544
0.63333333,3.92,0.45555556,5.6,5.6,6545
0.63333333,3.92,0.45555556,6.7,5.6,6546
0.63333333,3.92,0.45555556,7.8,5.6,6547
0.63333333,3.92,0.45555556,8.9,5.6,6548
0.63333333,3.92,0.45555556,10.0,5.6,6549
0.63333333,3.92,0.54444444,0.1,5.6,6550
0.63333333,3.92,0.54444444,1.2,5.6,6551
0.63333333,3.92,0.54444444,2.3,5.6,6552
0.63333333,3.92,0.54444444,3.4,5.6,6553
0.63333333,3.92,0.54444444,4.5,5.6,6554
0.63333333,3.92,0.54444444,5.6,5.6,6555
0.63333333,3.92,0.54444444,6.7,5.6,6556
0.63333333,3.92,0.54444444,7.8,5.6,6557
0.63333333,3.92,0.54444444,8.9,5.6,6558
0.63333333,3.92,0.54444444,10.0,5.6,6559
0.63333333,3.92,0.63333333,0.1,5.6,6560
0.63333333,3.92,0.63333333,1.2,5.6,6561
0.63333333,3.92,0.63333333,2.3,5.6,6562
0.63333333,3.92,0.63333333,3.4,5.6,6563
0.63333333,3.92,0.63333333,4.5,5.6,6564
0.63333333,3.92,0.63333333,5.6,5.6,6565
0.63333333,3.92,0.63333333,6.7,5.6,6566
0.63333333,3.92,0.63333333,7.8,5.6,6567
0.63333333,3.92,0.63333333,8.9,5.6,6568
0.63333333,3.92,0.63333333,10.0,5.6,6569
0.63333333,3.92,0.72222222,0.1,5.6,6570
0.63333333,3.92,0.72222222,1.2,5.6,6571
0.63333333,3.92,0.72222222,2.3,5.6,6572
0.63333333,3.92,0.72222222,3.4,5.6,6573
0.63333333,3.92,0.72222222,4.5,5.6,6574
0.63333333,3.92,0.72222222,5.6,5.6,6575
0.63333333,3.92,0.72222222,6.7,5.6,6576
0.63333333,3.92,0.72222222,7.8,5.6,6577
0.63333333,3.92,0.72222222,8.9,5.6,6578
0.63333333,3.92,0.72222222,10.0,5.6,6579
0.63333333,3.92,0.81111111,0.1,5.6,6580
0.63333333,3.92,0.81111111,1.2,5.6,6581
0.63333333,3.92,0.81111111,2.3,5.6,6582
0.63333333,3.92,0.81111111,3.4,5.6,6583
0.63333333,3.92,0.81111111,4.5,5.6,6584
0.63333333,3.92,0.81111111,5.6,5.6,6585
0.63333333,3.92,0.81111111,6.7,5.6,6586
0.63333333,3.92,0.81111111,7.8,5.6,6587
0.63333333,3.92,0.81111111,8.9,5.6,6588
0.63333333,3.92,0.81111111,10.0,5.6,6589
0.63333333,3.92,0.9,0.1,5.6,6590
0.63333333,3.92,0.9,1.2,5.6,6591
0.63333333,3.92,0.9,2.3,5.6,6592
0.63333333,3.92,0.9,3.4,5.6,6593
0.63333333,3.92,0.9,4.5,5.6,6594
0.63333333,3.92,0.9,5.6,5.6,6595
0.63333333,3.92,0.9,6.7,5.6,6596
0.63333333,3.92,0.9,7.8,5.6,6597
0.63333333,3.92,0.9,8.9,5.6,6598
0.63333333,3.92,0.9,10.0,5.6,6599
0.63333333,4.69,0.1,0.1,6.7,6600
0.63333333,4.69,0.1,1.2,6.7,6601
0.63333333,4.69,0.1,2.3,6.7,6602
0.63333333,4.69,0.1,3.4,6.7,6603
0.63333333,4.69,0.1,4.5,6.7,6604
0.63333333,4.69,0.1,5.6,6.7,6605
0.63333333,4.69,0.1,6.7,6.7,6606
0.63333333,4.69,0.1,7.8,6.7,6607
0.63333333,4.69,0.1,8.9,6.7,6608
0.63333333,4.69,0.1,10.0,6.7,6609
0.63333333,4.69,0.18888889,0.1,6.7,6610
0.63333333,4.69,0.18888889,1.2,6.7,6611
0.63333333,4.69,0.18888889,2.3,6.7,6612
0.63333333,4.69,0.18888889,3.4,6.7,6613
0.63333333,4.69,0.18888889,4.5,6.7,6614
0.63333333,4.69,0.18888889,5.6,6.7,6615
0.63333333,4.69,0.18888889,6.7,6.7,6616
0.63333333,4.69,0.18888889,7.8,6.7,6617
0.63333333,4.69,0.18888889,8.9,6.7,6618
0.63333333,4.69,0.18888889,10.0,6.7,6619
0.63333333,4.69,0.27777778,0.1,6.7,6620
0.63333333,4.69,0.27777778,1.2,6.7,6621
0.63333333,4.69,0.27777778,2.3,6.7,6622
0.63333333,4.69,0.27777778,3.4,6.7,6623
0.63333333,4.69,0.27777778,4.5,6.7,6624
0.63333333,4.69,0.27777778,5.6,6.7,6625
0.63333333,4.69,0.27777778,6.7,6.7,6626
0.63333333,4.69,0.27777778,7.8,6.7,6627
0.63333333,4.69,0.27777778,8.9,6.7,6628
0.63333333,4.69,0.27777778,10.0,6.7,6629
0.63333333,4.69,0.36666667,0.1,6.7,6630
0.63333333,4.69,0.36666667,1.2,6.7,6631
0.63333333,4.69,0.36666667,2.3,6.7,6632
0.63333333,4.69,0.36666667,3.4,6.7,6633
0.63333333,4.69,0.36666667,4.5,6.7,6634
0.63333333,4.69,0.36666667,5.6,6.7,6635
0.63333333,4.69,0.36666667,6.7,6.7,6636
0.63333333,4.69,0.36666667,7.8,6.7,6637
0.63333333,4.69,0.36666667,8.9,6.7,6638
0.63333333,4.69,0.36666667,10.0,6.7,6639
0.63333333,4.69,0.45555556,0.1,6.7,6640
0.63333333,4.69,0.45555556,1.2,6.7,6641
0.63333333,4.69,0.45555556,2.3,6.7,6642
0.63333333,4.69,0.45555556,3.4,6.7,6643
0.63333333,4.69,0.45555556,4.5,6.7,6644
0.63333333,4.69,0.45555556,5.6,6.7,6645
0.63333333,4.69,0.45555556,6.7,6.7,6646
0.63333333,4.69,0.45555556,7.8,6.7,6647
0.63333333,4.69,0.45555556,8.9,6.7,6648
0.63333333,4.69,0.45555556,10.0,6.7,6649
0.63333333,4.69,0.54444444,0.1,6.7,6650
0.63333333,4.69,0.54444444,1.2,6.7,6651
0.63333333,4.69,0.54444444,2.3,6.7,6652
0.63333333,4.69,0.54444444,3.4,6.7,6653
0.63333333,4.69,0.54444444,4.5,6.7,6654
0.63333333,4.69,0.54444444,5.6,6.7,6655
0.63333333,4.69,0.54444444,6.7,6.7,6656
0.63333333,4.69,0.54444444,7.8,6.7,6657
0.63333333,4.69,0.54444444,8.9,6.7,6658
0.63333333,4.69,0.54444444,10.0,6.7,6659
0.63333333,4.69,0.63333333,0.1,6.7,6660
0.63333333,4.69,0.63333333,1.2,6.7,6661
0.63333333,4.69,0.63333333,2.3,6.7,6662
0.63333333,4.69,0.63333333,3.4,6.7,6663
0.63333333,4.69,0.63333333,4.5,6.7,6664
0.63333333,4.69,0.63333333,5.6,6.7,6665
0.63333333,4.69,0.63333333,6.7,6.7,6666
0.63333333,4.69,0.63333333,7.8,6.7,6667
0.63333333,4.69,0.63333333,8.9,6.7,6668
0.63333333,4.69,0.63333333,10.0,6.7,6669
0.63333333,4.69,0.72222222,0.1,6.7,6670
0.63333333,4.69,0.72222222,1.2,6.7,6671
0.63333333,4.69,0.72222222,2.3,6.7,6672
0.63333333,4.69,0.72222222,3.4,6.7,6673
0.63333333,4.69,0.72222222,4.5,6.7,6674
0.63333333,4.69,0.72222222,5.6,6.7,6675
0.63333333,4.69,0.72222222,6.7,6.7,6676
0.63333333,4.69,0.72222222,7.8,6.7,6677
0.63333333,4.69,0.72222222,8.9,6.7,6678
0.63333333,4.69,0.72222222,10.0,6.7,6679
0.63333333,4.69,0.81111111,0.1,6.7,6680
0.63333333,4.69,0.81111111,1.2,6.7,6681
0.63333333,4.69,0.81111111,2.3,6.7,6682
0.63333333,4.69,0.81111111,3.4,6.7,6683
0.63333333,4.69,0.81111111,4.5,6.7,6684
0.63333333,4.69,0.81111111,5.6,6.7,6685
0.63333333,4.69,0.81111111,6.7,6.7,6686
0.63333333,4.69,0.81111111,7.8,6.7,6687
0.63333333,4.69,0.81111111,8.9,6.7,6688
0.63333333,4.69,0.81111111,10.0,6.7,6689
0.63333333,4.69,0.9,0.1,6.7,6690
0.63333333,4.69,0.9,1.2,6.7,6691
0.63333333,4.69,0.9,2.3,6.7,6692
0.63333333,4.69,0.9,3.4,6.7,6693
0.63333333,4.69,0.9,4.5,6.7,6694
0.63333333,4.69,0.9,5.6,6.7,6695
0.63333333,4.69,0.9,6.7,6.7,6696
0.63333333,4.69,0.9,7.8,6.7,6697
0.63333333,4.69,0.9,8.9,6.7,6698
0.63333333,4.69,0.9,10.0,6.7,6699
0.63333333,5.46,0.1,0.1,7.8,6700
0.63333333,5.46,0.1,1.2,7.8,6701
0.63333333,5.46,0.1,2.3,7.8,6702
0.63333333,5.46,0.1,3.4,7.8,6703
0.63333333,5.46,0.1,4.5,7.8,6704
0.63333333,5.46,0.1,5.6,7.8,6705
0.63333333,5.46,0.1,6.7,7.8,6706
0.63333333,5.46,0.1,7.8,7.8,6707
0.63333333,5.46,0.1,8.9,7.8,6708
0.63333333,5.46,0.1,10.0,7.8,6709
0.63333333,5.46,0.18888889,0.1,7.8,6710
0.63333333,5.46,0.18888889,1.2,7.8,6711
0.63333333,5.46,0.18888889,2.3,7.8,6712
0.63333333,5.46,0.18888889,3.4,7.8,6713
0.63333333,5.46,0.18888889,4.5,7.8,6714
0.63333333,5.46,0.18888889,5.6,7.8,6715
0.63333333,5.46,0.18888889,6.7,7.8,6716
0.63333333,5.46,0.18888889,7.8,7.8,6717
0.63333333,5.46,0.18888889,8.9,7.8,6718
0.63333333,5.46,0.18888889,10.0,7.8,6719
0.63333333,5.46,0.27777778,0.1,7.8,6720
0.63333333,5.46,0.27777778,1.2,7.8,6721
0.63333333,5.46,0.27777778,2.3,7.8,6722
0.63333333,5.46,0.27777778,3.4,7.8,6723
0.63333333,5.46,0.27777778,4.5,7.8,6724
0.63333333,5.46,0.27777778,5.6,7.8,6725
0.63333333,5.46,0.27777778,6.7,7.8,6726
0.63333333,5.46,0.27777778,7.8,7.8,6727
0.63333333,5.46,0.27777778,8.9,7.8,6728
0.63333333,5.46,0.27777778,10.0,7.8,6729
0.63333333,5.46,0.36666667,0.1,7.8,6730
0.63333333,5.46,0.36666667,1.2,7.8,6731
0.63333333,5.46,0.36666667,2.3,7.8,6732
0.63333333,5.46,0.36666667,3.4,7.8,6733
0.63333333,5.46,0.36666667,4.5,7.8,6734
0.63333333,5.46,0.36666667,5.6,7.8,6735
0.63333333,5.46,0.36666667,6.7,7.8,6736
0.63333333,5.46,0.36666667,7.8,7.8,6737
0.63333333,5.46,0.36666667,8.9,7.8,6738
0.63333333,5.46,0.36666667,10.0,7.8,6739
0.63333333,5.46,0.45555556,0.1,7.8,6740
0.63333333,5.46,0.45555556,1.2,7.8,6741
0.63333333,5.46,0.45555556,2.3,7.8,6742
0.63333333,5.46,0.45555556,3.4,7.8,6743
0.63333333,5.46,0.45555556,4.5,7.8,6744
0.63333333,5.46,0.45555556,5.6,7.8,6745
0.63333333,5.46,0.45555556,6.7,7.8,6746
0.63333333,5.46,0.45555556,7.8,7.8,6747
0.63333333,5.46,0.45555556,8.9,7.8,6748
0.63333333,5.46,0.45555556,10.0,7.8,6749
0.63333333,5.46,0.54444444,0.1,7.8,6750
0.63333333,5.46,0.54444444,1.2,7.8,6751
0.63333333,5.46,0.54444444,2.3,7.8,6752
0.63333333,5.46,0.54444444,3.4,7.8,6753
0.63333333,5.46,0.54444444,4.5,7.8,6754
0.63333333,5.46,0.54444444,5.6,7.8,6755
0.63333333,5.46,0.54444444,6.7,7.8,6756
0.63333333,5.46,0.54444444,7.8,7.8,6757
0.63333333,5.46,0.54444444,8.9,7.8,6758
0.63333333,5.46,0.54444444,10.0,7.8,6759
0.63333333,5.46,0.63333333,0.1,7.8,6760
0.63333333,5.46,0.63333333,1.2,7.8,6761
0.63333333,5.46,0.63333333,3.4,7.8,6763
0.63333333,5.46,0.63333333,4.5,7.8,6764
0.63333333,5.46,0.63333333,5.6,7.8,6765
0.63333333,5.46,0.63333333,6.7,7.8,6766
0.63333333,5.46,0.63333333,7.8,7.8,6767
0.63333333,5.46,0.63333333,8.9,7.8,6768
0.63333333,5.46,0.63333333,10.0,7.8,6769
0.63333333,5.46,0.72222222,0.1,7.8,6770
0.63333333,5.46,0.72222222,1.2,7.8,6771
0.63333333,5.46,0.72222222,2.3,7.8,6772
0.63333333,5.46,0.72222222,3.4,7.8,6773
0.63333333,5.46,0.72222222,4.5,7.8,6774
0.63333333,5.46,0.72222222,5.6,7.8,6775
0.63333333,5.46,0.72222222,6.7,7.8,6776
0.63333333,5.46,0.72222222,7.8,7.8,6777
0.63333333,5.46,0.72222222,8.9,7.8,6778
0.63333333,5.46,0.72222222,10.0,7.8,6779
0.63333333,5.46,0.81111111,0.1,7.8,6780
0.63333333,5.46,0.81111111,1.2,7.8,6781
0.63333333,5.46,0.81111111,2.3,7.8,6782
0.63333333,5.46,0.81111111,3.4,7.8,6783
0.63333333,5.46,0.81111111,4.5,7.8,6784
0.63333333,5.46,0.81111111,5.6,7.8,6785
0.63333333,5.46,0.81111111,6.7,7.8,6786
0.63333333,5.46,0.81111111,7.8,7.8,6787
0.63333333,5.46,0.81111111,8.9,7.8,6788
0.63333333,5.46,0.81111111,10.0,7.8,6789
